created_at,cost_total,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,finish_reason_normalized,generation_time_ms,time_to_first_token_ms
2026-01-15 06:09:18.385,0.014983,211,1472,1366,google/gemini-2.5-pro,Google,standard,stop,13902,2279
2026-01-15 06:09:18.383,0.002595,235,126,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4324,2042
2026-01-15 06:09:14.675,0.000157,223,586,497,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11697,974
2026-01-15 06:09:14.674,0.005531,217,368,257,openai/gpt-5.2-20251211,OpenAI,standard,stop,10863,6008
2026-01-15 06:09:14.664,0.015773,227,1549,1441,google/gemini-2.5-pro,Google,standard,stop,15650,2109
2026-01-15 06:09:14.662,0.002745,250,133,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5342,2298
2026-01-15 06:08:56.060,0.021937,206,2168,2058,google/gemini-2.5-pro,Google,standard,stop,21805,2412
2026-01-15 06:08:56.055,0.002199,228,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2872,757
2026-01-15 06:08:56.053,0.000188,211,711,626,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13562,1348
2026-01-15 06:08:56.047,0.004546,198,300,195,openai/gpt-5.2-20251211,OpenAI,standard,stop,6596,5848
2026-01-15 06:08:54.941,0.000225,196,862,798,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,16610,1576
2026-01-15 06:08:54.940,0.003573,194,231,136,openai/gpt-5.2-20251211,OpenAI,standard,stop,6517,3653
2026-01-15 06:08:54.936,0.01894,200,1869,1730,google/gemini-2.5-pro,Google,standard,stop,19220,2206
2026-01-15 06:08:54.927,0.002577,219,128,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4333,1839
2026-01-15 06:08:48.471,0.002814,258,136,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3401,757
2026-01-15 06:08:48.468,0.017963,235,1767,1630,google/gemini-2.5-pro,Google,standard,stop,17248,2799
2026-01-15 06:08:48.463,0.004716,223,309,182,openai/gpt-5.2-20251211,OpenAI,standard,stop,8228,5346
2026-01-15 06:08:48.459,0.000227,238,863,786,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,51412,1549
2026-01-15 06:08:38.260,0.016222,314,1583,1477,google/gemini-2.5-pro,Google,standard,stop,16955,3096
2026-01-15 06:08:38.259,0.000145,323,519,442,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9925,856
2026-01-15 06:08:38.258,0.003937,306,243,138,openai/gpt-5.2-20251211,OpenAI,standard,stop,5715,3848
2026-01-15 06:08:38.257,0.003195,360,141,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3681,759
2026-01-15 06:08:33.330,0.000308,193,1197,1119,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21220,792
2026-01-15 06:08:33.325,0.020603,195,2036,1898,google/gemini-2.5-pro,Google,standard,stop,20945,2189
2026-01-15 06:08:33.324,0.002511,212,125,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4121,1648
2026-01-15 06:08:33.323,0.007091,188,483,385,openai/gpt-5.2-20251211,OpenAI,standard,stop,13283,5949
2026-01-15 06:08:31.953,0.0002,211,760,655,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13826,1289
2026-01-15 06:08:31.947,0.002286,227,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4102,2017
2026-01-15 06:08:31.938,0.01488,208,1462,1370,google/gemini-2.5-pro,Google,standard,stop,15942,3110
2026-01-15 06:08:31.927,0.00371,200,240,129,openai/gpt-5.2-20251211,OpenAI,standard,stop,6980,4656
2026-01-15 06:08:20.912,0.000199,233,750,659,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14167,936
2026-01-15 06:08:20.910,0.005276,223,349,231,openai/gpt-5.2-20251211,OpenAI,standard,stop,12270,6435
2026-01-15 06:08:20.908,0.002901,262,141,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3800,771
2026-01-15 06:08:20.906,0.01597,232,1568,1426,google/gemini-2.5-pro,Google,standard,stop,16666,3025
2026-01-15 06:08:14.133,0.017378,303,1700,1606,google/gemini-2.5-pro,Google,standard,stop,17738,2805
2026-01-15 06:08:14.111,0.000267,306,1010,943,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,18897,859
2026-01-15 06:08:14.103,0.009038,293,609,508,openai/gpt-5.2-20251211,OpenAI,standard,stop,17628,11647
2026-01-15 06:08:14.101,0.002868,336,124,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4152,766
2026-01-15 06:08:12.310,0.00028,208,1079,1002,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,19346,1001
2026-01-15 06:08:12.307,0.002115,220,97,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4022,1974
2026-01-15 06:08:12.306,0.017793,203,1754,1655,google/gemini-2.5-pro,Google,standard,stop,17810,2747
2026-01-15 06:08:12.301,0.002803,194,176,89,openai/gpt-5.2-20251211,OpenAI,standard,stop,5178,2865
2026-01-15 06:07:56.402,0.000124,206,456,375,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8888,837
2026-01-15 06:07:56.392,0.024296,205,2404,2280,google/gemini-2.5-pro,Google,standard,stop,24006,3161
2026-01-15 06:07:56.390,0.003626,200,234,144,openai/gpt-5.2-20251211,OpenAI,standard,stop,5305,4392
2026-01-15 06:07:56.388,0.002493,231,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3670,1444
2026-01-15 06:07:55.695,0.002976,342,130,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4333,1878
2026-01-15 06:07:55.694,0.00491,294,314,219,openai/gpt-5.2-20251211,OpenAI,standard,stop,10575,7072
2026-01-15 06:07:55.692,0.000204,307,755,692,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14725,1656
2026-01-15 06:07:55.689,0.015941,305,1556,1468,google/gemini-2.5-pro,Google,standard,stop,16137,2271
2026-01-15 06:07:46.520,0.000244,216,933,855,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17122,1042
2026-01-15 06:07:46.512,0.022656,221,2238,2105,google/gemini-2.5-pro,Google,standard,stop,22116,2289
2026-01-15 06:07:46.506,0.009593,210,659,557,openai/gpt-5.2-20251211,OpenAI,standard,stop,16040,10233
2026-01-15 06:07:46.504,0.002484,238,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3182,699
2026-01-15 06:07:33.737,0.000333,203,1295,1221,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,22419,1161
2026-01-15 06:07:33.726,0.003657,194,237,142,openai/gpt-5.2-20251211,OpenAI,standard,stop,6515,4373
2026-01-15 06:07:33.724,0.01306,200,1281,1168,google/gemini-2.5-pro,Google,standard,stop,12836,1759
2026-01-15 06:07:33.722,0.002247,224,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3718,1723
2026-01-15 06:07:33.108,0.002967,244,149,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4620,1700
2026-01-15 06:07:33.107,0.006263,211,421,296,openai/gpt-5.2-20251211,OpenAI,standard,stop,12162,8850
2026-01-15 06:07:33.106,0.000299,217,1155,1069,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,22223,1690
2026-01-15 06:07:33.102,0.015978,223,1570,1455,google/gemini-2.5-pro,Google,standard,stop,16634,1991
2026-01-15 06:07:17.148,0.002619,338,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3280,1109
2026-01-15 06:07:17.146,0.004014,294,250,153,openai/gpt-5.2-20251211,OpenAI,standard,stop,6893,4154
2026-01-15 06:07:17.144,0.000146,309,523,452,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11051,1875
2026-01-15 06:07:17.142,0.015813,307,1543,1434,google/gemini-2.5-pro,Google,standard,stop,16012,2189
2026-01-15 06:07:12.734,0.000285,190,1104,1022,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20038,828
2026-01-15 06:07:12.733,0.002634,213,133,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4880,2587
2026-01-15 06:07:12.732,0.011685,196,1144,1041,google/gemini-2.5-pro,Google,standard,stop,11905,2175
2026-01-15 06:07:12.731,0.003493,188,226,133,openai/gpt-5.2-20251211,OpenAI,standard,stop,6122,4534
2026-01-15 06:07:00.041,0.000225,217,857,771,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,16800,1890
2026-01-15 06:07:00.031,0.014241,225,1396,1248,google/gemini-2.5-pro,Google,standard,stop,13009,2346
2026-01-15 06:07:00.030,0.004551,209,299,184,openai/gpt-5.2-20251211,OpenAI,standard,stop,6507,5453
2026-01-15 06:07:00.028,0.002475,240,117,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3432,1017
2026-01-15 06:06:59.406,0.046632,194,4639,4467,google/gemini-2.5-pro,Google,standard,stop,46567,2342
2026-01-15 06:06:59.404,0.002451,207,122,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3511,778
2026-01-15 06:06:59.403,0.004709,187,313,216,openai/gpt-5.2-20251211,OpenAI,standard,stop,8050,6534
2026-01-15 06:06:59.401,0.00014,189,523,438,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10163,1153
2026-01-15 06:06:54.785,0.000245,187,946,870,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17663,1260
2026-01-15 06:06:54.767,0.002448,206,122,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2406,801
2026-01-15 06:06:54.765,0.003398,182,220,133,openai/gpt-5.2-20251211,OpenAI,standard,stop,6620,3778
2026-01-15 06:06:54.762,0.012578,191,1234,1140,google/gemini-2.5-pro,Google,standard,stop,12533,2458
2026-01-15 06:06:44.291,0.000209,192,798,709,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15414,883
2026-01-15 06:06:44.271,0.003395,188,219,132,openai/gpt-5.2-20251211,OpenAI,standard,stop,5145,4043
2026-01-15 06:06:44.269,0.016227,198,1598,1478,google/gemini-2.5-pro,Google,standard,stop,15310,2254
2026-01-15 06:06:44.266,0.002172,209,103,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2867,945
2026-01-15 06:06:41.876,0.014206,189,1397,1299,google/gemini-2.5-pro,Google,standard,stop,14749,2360
2026-01-15 06:06:41.871,0.000243,186,935,838,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17295,1120
2026-01-15 06:06:41.869,0.003984,181,262,182,openai/gpt-5.2-20251211,OpenAI,standard,stop,7263,4881
2026-01-15 06:06:41.865,0.00213,200,102,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2831,775
2026-01-15 06:06:28.392,0.014651,193,1441,1358,google/gemini-2.5-pro,Google,standard,stop,15369,2401
2026-01-15 06:06:28.390,0.000245,192,1034,1092,qwen/qwen3-8b-04-28,Fireworks,standard,stop,8875,712
2026-01-15 06:06:28.378,0.003864,184,253,161,openai/gpt-5.2-20251211,OpenAI,standard,stop,9959,5651
2026-01-15 06:06:28.376,0.002121,202,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2423,730
2026-01-15 06:06:28.265,0.000375,321,1438,1363,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,26191,973
2026-01-15 06:06:28.260,0.007491,305,497,394,openai/gpt-5.2-20251211,OpenAI,standard,stop,12904,10605
2026-01-15 06:06:28.255,0.002943,356,125,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3908,705
2026-01-15 06:06:28.247,0.015692,314,1530,1433,google/gemini-2.5-pro,Google,standard,stop,15422,2346
2026-01-15 06:06:25.781,0.013672,306,1329,1240,google/gemini-2.5-pro,Google,standard,stop,15548,3546
2026-01-15 06:06:25.778,0.004833,298,308,200,openai/gpt-5.2-20251211,OpenAI,standard,stop,9967,6345
2026-01-15 06:06:25.775,0.000113,313,391,320,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,7595,904
2026-01-15 06:06:25.771,0.002703,346,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2767,735
2026-01-15 06:06:12.851,0.005376,304,346,239,openai/gpt-5.2-20251211,OpenAI,standard,stop,11689,5999
2026-01-15 06:06:12.851,0.000138,319,489,416,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9288,904
2026-01-15 06:06:12.849,0.002541,352,99,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2425,725
2026-01-15 06:06:12.847,0.015293,315,1490,1386,google/gemini-2.5-pro,Google,standard,stop,15010,2037
2026-01-15 06:06:08.254,0.01715,224,1687,1555,google/gemini-2.5-pro,Google,standard,stop,17073,2216
2026-01-15 06:06:08.253,0.00021,224,827,801,qwen/qwen3-8b-04-28,Fireworks,standard,stop,13062,8191
2026-01-15 06:06:08.251,0.002559,248,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2962,784
2026-01-15 06:06:08.250,0.004674,215,307,182,openai/gpt-5.2-20251211,OpenAI,standard,stop,7917,5512
2026-01-15 06:06:07.921,0.01988,232,1959,1838,google/gemini-2.5-pro,Google,standard,stop,19728,1985
2026-01-15 06:06:07.918,0.000156,231,581,492,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10775,798
2026-01-15 06:06:07.913,0.0075,222,508,415,openai/gpt-5.2-20251211,OpenAI,standard,stop,15207,8198
2026-01-15 06:06:07.911,0.003249,258,165,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4304,695
2026-01-15 06:05:53.284,0.003206,192,205,122,openai/gpt-5.2-20251211,OpenAI,standard,stop,6270,3709
2026-01-15 06:05:53.283,0.012846,197,1260,1153,google/gemini-2.5-pro,Google,standard,stop,14404,3345
2026-01-15 06:05:53.259,0.000183,196,694,625,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12737,837
2026-01-15 06:05:53.253,0.002361,217,114,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3850,1825
2026-01-15 06:05:51.025,0.000117,204,428,340,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8201,898
2026-01-15 06:05:51.023,0.015566,205,1531,1425,google/gemini-2.5-pro,Google,standard,stop,16469,2599
2026-01-15 06:05:51.022,0.005528,199,370,277,openai/gpt-5.2-20251211,OpenAI,standard,stop,13170,7804
2026-01-15 06:05:51.017,0.002811,227,142,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3766,1296
2026-01-15 06:05:50.068,0.000127,229,465,379,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9297,1595
2026-01-15 06:05:50.064,0.019731,233,1944,1831,google/gemini-2.5-pro,Google,standard,stop,22000,3202
2026-01-15 06:05:50.061,0.003578,221,228,111,openai/gpt-5.2-20251211,OpenAI,standard,stop,6083,3672
2026-01-15 06:05:50.053,0.002832,254,138,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4936,2182
2026-01-15 06:05:37.445,0.000217,193,832,742,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15569,1054
2026-01-15 06:05:37.444,0.002145,210,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2533,723
2026-01-15 06:05:37.432,0.0149,192,1466,1366,google/gemini-2.5-pro,Google,standard,stop,15094,2345
2026-01-15 06:05:37.430,0.003517,186,228,125,openai/gpt-5.2-20251211,OpenAI,standard,stop,4599,3500
2026-01-15 06:05:35.239,0.003837,193,250,165,openai/gpt-5.2-20251211,OpenAI,standard,stop,8542,5157
2026-01-15 06:05:35.238,0.000203,201,774,675,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14520,943
2026-01-15 06:05:35.236,0.00246,220,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2490,730
2026-01-15 06:05:35.235,0.0149,200,1465,1348,google/gemini-2.5-pro,Google,standard,stop,15280,2105
2026-01-15 06:05:29.690,0.000109,202,399,295,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,7212,772
2026-01-15 06:05:29.683,0.003454,198,222,114,openai/gpt-5.2-20251211,OpenAI,standard,stop,6085,3328
2026-01-15 06:05:29.679,0.019657,206,1940,1820,google/gemini-2.5-pro,Google,standard,stop,19894,2149
2026-01-15 06:05:29.678,0.002499,223,122,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4447,2126
2026-01-15 06:05:20.241,0.002751,342,115,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3593,1104
2026-01-15 06:05:20.239,0.000182,311,668,582,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11892,882
2026-01-15 06:05:20.238,0.015028,303,1465,1374,google/gemini-2.5-pro,Google,standard,stop,14586,1837
2026-01-15 06:05:20.237,0.004025,292,251,152,openai/gpt-5.2-20251211,OpenAI,standard,stop,5449,4441
2026-01-15 06:05:19.086,0.003727,298,229,134,openai/gpt-5.2-20251211,OpenAI,standard,stop,4903,3832
2026-01-15 06:05:19.083,0.015733,307,1535,1424,google/gemini-2.5-pro,Google,standard,stop,16355,2224
2026-01-15 06:05:19.082,0.000254,314,955,888,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,18073,2040
2026-01-15 06:05:19.076,0.002898,346,124,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5027,1855
2026-01-15 06:05:10.002,0.002463,216,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3039,723
2026-01-15 06:05:09.982,0.018311,201,1806,1691,google/gemini-2.5-pro,Google,standard,stop,18707,2100
2026-01-15 06:05:09.982,0.000188,199,715,639,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13178,1508
2026-01-15 06:05:09.970,0.004578,192,303,202,openai/gpt-5.2-20251211,OpenAI,standard,stop,10914,5248
2026-01-15 06:05:03.732,0.015976,221,1570,1457,google/gemini-2.5-pro,Google,standard,stop,16021,1900
2026-01-15 06:05:03.731,0.002502,244,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5020,2172
2026-01-15 06:05:03.718,0.004593,209,302,185,openai/gpt-5.2-20251211,OpenAI,standard,stop,8286,5444
2026-01-15 06:05:03.703,0.00011,221,397,296,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8049,1090
2026-01-15 06:05:03.682,0.00014,224,518,442,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9871,1093
2026-01-15 06:05:03.669,0.014741,225,1446,1318,google/gemini-2.5-pro,Google,standard,stop,14844,2244
2026-01-15 06:05:03.667,0.005234,215,347,217,openai/gpt-5.2-20251211,OpenAI,standard,stop,12569,9218
2026-01-15 06:05:03.663,0.002904,248,144,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4335,1496
2026-01-15 06:04:51.058,0.000262,318,986,910,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17374,950
2026-01-15 06:04:51.058,0.017088,311,1670,1560,google/gemini-2.5-pro,Google,standard,stop,18400,2809
2026-01-15 06:04:51.057,0.003927,300,243,134,openai/gpt-5.2-20251211,OpenAI,standard,stop,5305,3765
2026-01-15 06:04:51.055,0.002667,354,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3651,1478
2026-01-15 06:04:45.776,0.002954,192,187,102,openai/gpt-5.2-20251211,OpenAI,standard,stop,5753,3613
2026-01-15 06:04:45.761,0.002586,217,129,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3642,713
2026-01-15 06:04:45.760,0.000118,197,436,337,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8337,992
2026-01-15 06:04:45.758,0.016947,198,1670,1560,google/gemini-2.5-pro,Google,standard,stop,17366,1945
2026-01-15 06:04:44.995,0.002789,186,176,96,openai/gpt-5.2-20251211,OpenAI,standard,stop,5712,2956
2026-01-15 06:04:44.988,0.000148,194,556,474,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10556,724
2026-01-15 06:04:44.986,0.016732,194,1649,1552,google/gemini-2.5-pro,Google,standard,stop,18179,2289
2026-01-15 06:04:44.981,0.002484,213,123,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2792,671
2026-01-15 06:04:34.028,0.005363,217,356,248,openai/gpt-5.2-20251211,OpenAI,standard,stop,11533,6730
2026-01-15 06:04:34.005,0.015546,229,1526,1391,google/gemini-2.5-pro,Google,standard,stop,16226,3331
2026-01-15 06:04:34.005,0.002823,256,137,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5404,2594
2026-01-15 06:04:34.003,0.000186,228,699,618,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13514,1115
2026-01-15 06:04:25.579,0.012071,193,1183,1093,google/gemini-2.5-pro,Google,standard,stop,10948,2175
2026-01-15 06:04:25.578,0.002505,210,125,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3244,741
2026-01-15 06:04:25.577,0.003769,186,246,160,openai/gpt-5.2-20251211,OpenAI,standard,stop,7704,7448
2026-01-15 06:04:25.550,0.0003,194,1165,1083,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,19909,1143
2026-01-15 06:04:17.873,0.003143,180,202,127,openai/gpt-5.2-20251211,OpenAI,standard,stop,6800,4024
2026-01-15 06:04:17.871,0.014216,189,1398,1295,google/gemini-2.5-pro,Google,standard,stop,14634,2257
2026-01-15 06:04:17.870,0.002328,206,114,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3632,1833
2026-01-15 06:04:17.868,0.00038,191,1483,1406,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,26696,780
2026-01-15 06:04:15.990,0.000188,201,715,649,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12838,723
2026-01-15 06:04:15.989,0.017942,202,1769,1658,google/gemini-2.5-pro,Google,standard,stop,17489,2069
2026-01-15 06:04:15.988,0.003225,225,170,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4924,1918
2026-01-15 06:04:15.986,0.003321,194,213,125,openai/gpt-5.2-20251211,OpenAI,standard,stop,6912,3904
2026-01-15 06:04:06.660,0.000195,309,720,653,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13249,804
2026-01-15 06:04:06.659,0.007654,294,510,411,openai/gpt-5.2-20251211,OpenAI,standard,stop,14547,5652
2026-01-15 06:04:06.656,0.018061,305,1768,1677,google/gemini-2.5-pro,Google,standard,stop,18364,2484
2026-01-15 06:04:06.653,0.002547,344,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2748,693
2026-01-15 06:04:00.287,0.000145,307,522,452,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10128,847
2026-01-15 06:04:00.282,0.014038,303,1366,1267,google/gemini-2.5-pro,Google,standard,stop,17035,3340
2026-01-15 06:04:00.280,0.004585,292,291,187,openai/gpt-5.2-20251211,OpenAI,standard,stop,7828,5624
2026-01-15 06:04:00.278,0.002556,342,102,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2557,914
2026-01-15 06:04:00.207,0.004417,188,292,210,openai/gpt-5.2-20251211,OpenAI,standard,stop,10544,6745
2026-01-15 06:04:00.204,0.001989,218,89,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3390,2072
2026-01-15 06:04:00.202,0.015526,197,1528,1417,google/gemini-2.5-pro,Google,standard,stop,15319,2453
2026-01-15 06:04:00.200,0.000155,199,576,589,qwen/qwen3-8b-04-28,Fireworks,standard,stop,3684,774
2026-01-15 06:03:43.603,0.007169,209,486,383,openai/gpt-5.2-20251211,OpenAI,standard,stop,12083,5509
2026-01-15 06:03:43.601,0.000152,217,565,484,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11171,1295
2026-01-15 06:03:43.600,0.002532,244,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3306,833
2026-01-15 06:03:43.590,0.016186,221,1591,1435,google/gemini-2.5-pro,Google,standard,stop,16244,2349
2026-01-15 06:03:39.469,0.000403,219,1569,1472,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,26897,1104
2026-01-15 06:03:39.468,0.002523,246,119,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3309,1107
2026-01-15 06:03:39.467,0.013228,223,1295,1191,google/gemini-2.5-pro,Google,standard,stop,16476,3867
